ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt1867064,Strings of Passion,2014,100 min,6.5,31,Drama            ,hindi
tt2172071,Student of the Year,2012,146 min,5.3,"15,720","Comedy, Drama, Music            ",hindi
tt7255568,Student of the Year 2,2019,146 min,2.2,"16,802","Action, Comedy, Drama            ",hindi
tt0357208,Stumped,2003,121 min,2.5,118,"Comedy, Drama, Sport            ",hindi
tt0306855,Style,2001,157 min,6.7,"1,819","Comedy, Musical, Mystery            ",hindi
tt13711136,Stylish Memsaheb,2017,102 min,-,-,Romance            ,hindi
tt4670548,Subero Ghaam,2014,170 min,-,-,Drama            ,hindi
tt7147540,Sui Dhaaga: Made in India,2018,122 min,6.8,"7,272","Comedy, Drama            ",hindi
tt11964294,Sujata,2020,104 min,-,-,Drama            ,hindi
tt2679480,Sulemani Keeda,2014,89 min,7.1,"2,467","Comedy, Romance            ",hindi
tt0462041,Sultaan,2000,120 min,5.7,53,"Action, Drama            ",hindi
tt2082436,Sultanat,2014,150 min,6,147,"Action, Crime, Drama            ",hindi
tt1260689,Summer 2007,2008,166 min,6.2,236,"Crime, Drama, Thriller            ",hindi
tt8869128,Summer Camp,2018,128 min,6.9,14,"Comedy, Drama            ",hindi
tt7718856,Summer of '99,2017,91 min,-,-,Drama            ,hindi
tt0933175,Sun Zarra,2006,125 min,5.6,17,"Drama, Romance            ",hindi
tt1039989,Sunday,I 2008,135 min,5.3,"2,592","Action, Comedy, Mystery            ",hindi
tt5958182,Sunday Night,2017,110 min,-,-,"Crime, Mystery, Thriller            ",hindi
tt13081130,Sunderkand Let love find you,2020,67 min,-,-,Romance            ,hindi
tt8919478,Sunn Raha Hai Na,2017,56 min,6.1,7,"Drama, Romance            ",hindi
tt1970029,Suno Na.. Ek Nanhi Aawaz,2009,127 min,4.5,6,Drama            ,hindi
tt0402606,Suno Sasurjee,2004,169 min,2.5,145,"Action, Comedy, Musical            ",hindi
tt5994822,Sunshine Music Tours & Travels,2016,110 min,6.5,30,Comedy            ,hindi
tt0362204,Supari,2003,142 min,4.3,135,"Action, Crime, Drama            ",hindi
tt3459430,Supari - The Quest Begins Now,2014,90 min,5.9,33,Crime            ,hindi
tt7485048,Super 30,2019,154 min,7.9,"21,770","Biography, Drama            ",hindi
tt2630076,Super Nani,2014,133 min,4.6,393,"Comedy, Drama, Family            ",hindi
tt1178657,Superstar,2008,120 min,5.9,703,"Drama, Romance            ",hindi
tt0332766,Sur: The Melody of Life,2002,136 min,6.5,468,"Drama, Musical, Romance            ",hindi
tt6509790,Surabhi,2008,89 min,-,-,Family            ,hindi
tt10731264,Suraj Pe Mangal Bhari,2020,141 min,5.8,"2,834",Comedy            ,hindi
tt2591508,Surkhaab,2014,100 min,6.3,68,"Adventure, Drama, Thriller            ",hindi
tt9309968,Suspense,2019,111 min,-,-,Mystery            ,hindi
tt0367110,Swades,2004,189 min,8.2,"83,925",Drama            ,hindi
tt0984122,Swami,2007,140 min,6.9,368,Drama            ,hindi
tt0337256,Swaraaj,2003,90 min,7.2,18,-,hindi
tt4961032,Swarg Aashram,2003,103 min,-,-,Thriller            ,hindi
tt5074628,Sweet Home,2014,103 min,-,-,"Drama, Fantasy            ",hindi
tt5544662,Sweetiee Weds NRI,2017,116 min,3.4,238,"Comedy, Drama, Romance            ",hindi
tt4117088,Switchh,2021,130 min,5.9,9,"Action, Thriller            ",hindi
tt5963908,T for Taj Mahal,2018,104 min,8.7,93,Drama            ,hindi
tt0833553,Ta Ra Rum Pum,2007,153 min,5.6,"4,345","Comedy, Drama, Family            ",hindi
tt10968008,Taanashah,2020,101 min,7.3,25,"Action, Drama            ",hindi
tt7725824,Taapmaan,2018,70 min,-,-,"Action, Drama            ",hindi
tt0435437,Taarzan: The Wonder Car,2004,163 min,4.5,"2,714","Action, Fantasy, Thriller            ",hindi
tt2229842,Table No. 21,2013,108 min,7.1,"11,499","Adventure, Drama, Thriller            ",hindi
tt0380017,Tada,2003,154 min,4.8,21,Action            ,hindi
tt11581602,Tadap,2005,117 min,-,-,Romance            ,hindi
tt4882664,Tadapti Jawani,2005,105 min,-,-,Thriller            ,hindi
tt10840884,Taish,2020,143 min,7.4,"3,492","Action, Thriller            ",hindi
tt0390532,Taj Mahal: A Monument of Love,2003,235 min,6.8,50,"Drama, History, Romance            ",hindi
tt0328503,Taj Mahal: An Eternal Love Story,2005,164 min,5.1,158,"Drama, History, Musical            ",hindi
tt9061618,Taking the Horse to Eat Jalebis,2019,121 min,6.1,50,Drama            ,hindi
tt1787988,Talaash,2012,140 min,7.2,"39,806","Crime, Drama, Mystery            ",hindi
tt0338477,Talaash: The Hunt Begins...,2003,153 min,4.7,"1,396","Action, Drama, Mystery            ",hindi
tt6543286,Tales of Siva 1,2009,65 min,-,-,"Animation, Family, History            ",hindi
tt6536672,Tales of Siva 2,2009,66 min,-,-,Animation            ,hindi
tt12782066,Tallukh,2020,83 min,5.4,56,"Crime, Drama, Romance            ",hindi
tt4934950,Talvar,2015,132 min,8.2,"31,663","Crime, Drama, Mystery            ",hindi
tt2317135,Tamanchey: Pyar Mein Dil Pe Maar De Goli,2014,113 min,4.5,307,"Crime, Romance            ",hindi
tt3148502,Tamasha,2015,139 min,7.3,"24,064","Comedy, Drama, Romance            ",hindi
tt0444913,Tango Charlie,2005,142 min,6,"1,745","Action, Adventure, Drama            ",hindi
tt8108274,Tanhaji: The Unsung Warrior,2020,135 min,7.6,"21,674","Action, Biography, Drama            ",hindi
tt9537936,Tank Cleaner,2021,155 min,8.7,20,Thriller            ,hindi
tt1694542,Tanu Weds Manu,2011,113 min,6.8,"13,622","Comedy, Drama, Romance            ",hindi
tt2140465,Tanu Weds Manu Returns,2015,128 min,7.6,"26,510","Comedy, Drama, Romance            ",hindi
tt0343064,Tapish,2000,144 min,6.2,19,Drama            ,hindi
tt3045946,Tara: The Journey of Love and Passion,2013,110 min,5.4,42,Drama            ,hindi
tt0252038,Tarkieb,2000,156 min,5.1,228,"Mystery, Thriller            ",hindi
tt7627646,Tarpan: The Salvation,2019,104 min,8.1,31,Drama            ,hindi
tt2728318,Tarzan's Daughter,2002,99 min,4.9,10,"Action, Adventure, Musical            ",hindi
tt0995752,Tashan,2008,120 min,3.8,"4,972","Action, Drama, Romance            ",hindi
tt0444915,Tathastu,2006,113 min,4.5,457,"Crime, Drama, Thriller            ",hindi
tt0429289,Tauba Tauba,2004,121 min,2.7,91,"Comedy, Drama            ",hindi
tt6318268,Taxi 24/7,II 2016,50 min,-,-,"Comedy, Drama, Mystery            ",hindi
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,116 min,7.2,"9,230","Comedy, Drama, Thriller            ",hindi
tt4814290,Te3n,2016,136 min,7.3,"11,882","Drama, Mystery, Thriller            ",hindi
tt1454567,Team: The Force,2009,115 min,4,68,"Action, Comedy            ",hindi
tt6006630,Tears in Khushi,2018,93 min,-,-,Family            ,hindi
tt7028460,Teen Aur Aadha,2018,121 min,6.7,222,Drama            ,hindi
tt1183917,Teen Patti,2010,140 min,4.1,"1,447","Crime, Drama, Thriller            ",hindi
tt4454784,Teen Taal,2016,120 min,7.5,27,Drama            ,hindi
tt1572311,Tees Maar Khan,2010,135 min,2.6,"11,634","Comedy, Crime            ",hindi
tt3219312,Teesra shabd: The Shadow of a Woman,2013,129 min,-,-,"Action, Drama, News            ",hindi
tt0779768,Teesri Aankh: The Hidden Camera,2006,111 min,2.6,294,"Action, Crime, Thriller            ",hindi
tt1961530,Tell Me O Kkhuda,2011,125 min,2.5,345,"Action, Crime, Drama            ",hindi
tt7441944,Tennis Buddies,2019,153 min,5.1,39,Drama            ,hindi
tt9574334,Tennis Buddies,2016,111 min,-,-,Sport            ,hindi
tt5784852,Tera Intezaar,2017,108 min,1.7,218,"Romance, Thriller            ",hindi
tt0250774,Tera Jadoo Chal Gayaa,2000,143 min,3,555,"Musical, Romance            ",hindi
tt1221147,Tera Kya Hoga Johnny,2009,155 min,6,207,"Crime, Drama, Thriller            ",hindi
tt0301250,Tera Mera Saath Rahen,2001,148 min,4.9,308,Drama            ,hindi
tt3580552,Tera Mera Tedha Medha,2015,107 min,4,9,Comedy            ,hindi
tt3949044,Tera Tota Meri Maina,2002,97 min,-,-,Thriller            ,hindi
tt1629391,Tere Bin Laden,2010,95 min,7.2,"10,196","Comedy, Drama            ",hindi
tt5313980,Tere Bin Laden: Dead Or Alive,2016,104 min,4.3,851,Comedy            ,hindi
tt1389126,Tere Ishq Mein,2009,112 min,-,-,Thriller            ,hindi
tt10256776,Tere Ishq Mein Qurbaan,2015,146 min,-,-,Drama            ,hindi
tt2613766,Tere Ishq Nachaya,2010,122 min,2.4,8,Romance            ,hindi
tt0348190,Tere Liye,2001,138 min,5.4,51,"Drama, Family, Musical            ",hindi
tt1696191,Tere Mere Phere,2011,120 min,5.3,243,"Comedy, Drama, Romance            ",hindi
tt2130242,Tere Naal Love Ho Gaya,2012,130 min,5.8,"4,078","Comedy, Drama, Romance            ",hindi
tt0374271,Tere Naam,2003,132 min,7.1,"16,484","Action, Drama, Romance            ",hindi
tt1485072,Teree Sang: A Kidult Love Story,2009,132 min,6.2,582,"Drama, Romance            ",hindi
tt8484590,Teri Bhabhi Hai Pagle,2018,125 min,3.1,123,"Action, Comedy            ",hindi
tt3698328,Teri Dilli Meri Dili,2014,73 min,7,10,Drama            ,hindi
tt13400476,Teri Diwali Meri Christmas,2020,68 min,5.7,23,"Adventure, Fantasy, Romance            ",hindi
tt2354407,Teri Meri Kahaani,2012,117 min,4.7,"3,853","Comedy, Drama, Romance            ",hindi
tt7881506,Terror Strike,2018,104 min,6.2,9,Action            ,hindi
tt3398048,Tevar,2015,157 min,4.1,"2,973","Action, Drama, Romance            ",hindi
tt1706317,Tezz,2012,121 min,3.9,"2,232","Action, Crime, Drama            ",hindi
tt7777196,Thackeray,2019,120 min,5.2,"2,959","Biography, Drama            ",hindi
tt1720254,Thank You,I 2011,125 min,4.7,"5,357",Comedy            ,hindi
tt1437367,Thanks Maa,2009,120 min,7.9,692,"Crime, Drama            ",hindi
tt10964430,Thappad,I 2020,142 min,6.8,"14,626",Drama            ,hindi
tt1580704,That Girl in Yellow Boots,2010,103 min,6.6,"3,575","Crime, Drama, Mystery            ",hindi
tt3798114,The 9967606918,2014,15 min,-,-,-,hindi
tt6986710,The Accidental Prime Minister,2019,112 min,6,"6,285","Biography, Drama            ",hindi
tt2631012,The Adventures of Sinbad,2013,110 min,-,-,Animation            ,hindi
tt2412322,The Alphabet of the River,2012,53 min,-,-,History            ,hindi
tt2612156,The Angrez,2005,110 min,7.4,417,Comedy            ,hindi
tt2361116,The Artist Within,2012,101 min,-,-,"Drama, Thriller            ",hindi
tt2635622,The Attacks of 26/11,2013,116 min,6.9,"4,707","Action, Crime, Drama            ",hindi
tt2421260,The Bankrupts,2014,105 min,-,-,"Comedy, Drama, Family            ",hindi
tt9614452,The Big Bull,2021,153 min,5,"9,624","Biography, Crime, Drama            ",hindi
tt3738592,The Black Truth,I 2014,120 min,-,-,"Crime, Drama            ",hindi
tt0457802,The Blue Umbrella,2005,90 min,7.5,"1,918","Comedy, Drama, Family            ",hindi
tt8130904,The Body,II 2019,101 min,5.4,"2,868","Mystery, Thriller            ",hindi
tt7180544,The Brawler,2017,154 min,8,"6,694","Action, Drama, Sport            ",hindi
tt2218228,The Bright Day,II 2013,90 min,6,125,Drama            ,hindi
tt6026722,The Buddhist Monk,2016,130 min,-,-,"Adventure, Crime, Drama            ",hindi
tt14170104,The Closed Door,2021,50 min,-,-,"Mystery, Sci-Fi            ",hindi
tt14508374,The Dancing God - Shiva,2011,95 min,-,-,Animation            ,hindi
-,The Dark Jungle,2021,123 min,-,-,"Adventure, Horror, Mystery            ",hindi
tt13406494,The Dark secrets of Tonhi,2014,126 min,-,-,Thriller            ,hindi
tt9007142,The Dark Side of Life: Mumbai City,2018,125 min,6,476,Drama            ,hindi
tt4256304,The Dirty Dancer,2013,97 min,-,-,Romance            ,hindi
tt4015604,The Dirty MMS,2014,93 min,2.4,18,Drama            ,hindi
tt1954206,The Dirty Picture,2011,145 min,6.6,"8,814","Biography, Comedy, Drama            ",hindi
tt3527144,The Dirty Relation,2013,121 min,3.6,12,Thriller            ,hindi
tt7127992,The Dream Job,2017,138 min,6,14,Drama            ,hindi
tt7128026,The Dream Job-50$aRupee,2017,138 min,-,-,Drama            ,hindi
tt0466546,The Film,2005,144 min,6.4,83,"Crime, Drama, Mystery            ",hindi
tt1649760,The Film Emotional Atyachar,2010,87 min,6,290,"Comedy, Crime, Drama            ",hindi
tt1934423,The Film Love.Com... The Ultimate Killing Site,2010,92 min,3.4,16,"Action, Crime, Drama            ",hindi
tt7340684,The Final Exit,2017,119 min,6.2,41,Horror            ,hindi
tt1436565,The Firm Land,2008,95 min,5.4,13,Drama            ,hindi
tt6299040,The Ghazi Attack,2017,116 min,7.6,"12,141","Action, Thriller, War            ",hindi
tt8907992,The Girl on the Train,2021,120 min,4.3,"7,244","Crime, Drama, Mystery            ",hindi
tt5650246,The Golden Boyz,2016,110 min,-,-,"Adventure, Comedy, Drama            ",hindi
tt5973036,The Great Indian Escape,2019,117 min,7.1,39,"Adventure, Biography, Drama            ",hindi
tt4966052,The Great Supremo,2002,124 min,-,-,Action            ,hindi
tt6728472,The Guilty Misfits,2017,86 min,-,-,Drama            ,hindi
tt0417735,The Hangman,2005,106 min,6.9,59,"Crime, Drama, Thriller            ",hindi
tt0347167,The Hero: Love Story of a Spy,2003,160 min,5.3,"2,105","Action, Adventure, Drama            ",hindi
tt12845296,The Hidden Strike,2020,100 min,3.5,41,War            ,hindi
tt7450508,The Himalayan Diaries,2019,80 min,8,9,"Comedy, Romance            ",hindi
tt7752930,The Holy Fish,2017,89 min,7.2,16,Drama            ,hindi
tt11502856,The Hundred Bucks,2020,102 min,4,5,Drama            ,hindi
tt6354784,The Hungry,2017,100 min,7.2,874,Drama            ,hindi
tt6363232,The Image,2016,82 min,-,-,-,hindi
tt1399651,The Impossible Murder,2010,82 min,6.4,34,Mystery            ,hindi
tt11836428,The Incantations: Origin,2020,50 min,-,-,Horror            ,hindi
tt8458064,The Indian Post Graduate,2018,105 min,4.2,8,Drama            ,hindi
tt4907252,The International Problem,2012,120 min,-,-,"Crime, Drama            ",hindi
tt6634944,The Jinx,2017,118 min,6,12,Thriller            ,hindi
tt9070934,The Journey of Karma,2018,98 min,6.5,84,Drama            ,hindi
tt11675884,The Journey Weekend Night,2020,122 min,6.1,7,Thriller            ,hindi
tt9182954,The Joyous Nights of a Ridiculous Man,2018,110 min,-,-,Drama            ,hindi
tt0833484,The Killer,2006,117 min,4.7,"1,055","Action, Crime, Drama            ",hindi
tt9602804,The Last Color,2019,90 min,7.7,740,Drama            ,hindi
tt7869478,The Last Koan,2019,100 min,-,-,"Drama, Fantasy, Thriller            ",hindi
tt7250834,The Last Tale of Kayenaat,2016,140 min,5.9,22,Thriller            ,hindi
tt3363402,The Lastbenchers,2014,147 min,7.3,29,"Biography, Comedy, Drama            ",hindi
tt0319736,The Legend of Bhagat Singh,2002,155 min,8.1,"15,006","Action, Biography, Drama            ",hindi
tt1060249,The Legend of Drona,2008,138 min,2,"2,415","Action, Adventure, Fantasy            ",hindi
tt11244414,The Light: Swami Vivekananda,2013,117 min,7.6,9,"Biography, History            ",hindi
tt4354566,The Lost Salesman of Delhi,2014,97 min,7.9,39,"Adventure, Drama, Mystery            ",hindi
tt1321869,The Lovers,I 2015,109 min,4.6,"3,091","Action, Adventure, Romance            ",hindi
tt2350496,The Lunchbox,2013,104 min,7.8,"51,357","Drama, Romance            ",hindi
tt11290104,The Motorcycle Man,2020,100 min,-,-,Mystery            ,hindi
tt10092776,The Murderer: Hamilton Palace,2011,108 min,3.3,9,Action            ,hindi
tt4846808,The Nincompoops Hindi Movie,2013,107 min,6.8,21,Comedy            ,hindi
tt8011712,The Past,I 2018,120 min,3.4,158,"Drama, Horror            ",hindi
tt3729994,The Perfect Girl,2015,97 min,5.8,121,Romance            ,hindi
tt7639446,The Pickup Artist,2019,111 min,8.7,84,"Crime, Mystery, Thriller            ",hindi
tt0911024,The Pool,I 2007,98 min,7.1,834,Drama            ,hindi
tt13802376,The Power,I 2021,153 min,5.3,"1,360","Action, Thriller            ",hindi
-,The Purple Night,2021,59 min,-,-,Action            ,hindi
tt7766018,The Pushkar Lodge,2020,115 min,8.6,14,Drama            ,hindi
tt7191668,The Rally,2017,130 min,7.5,250,"Action, Drama, Romance            ",hindi
tt14021802,The Reluctant Crime,2020,113 min,9.4,16,Drama            ,hindi
tt0778824,The Revenge: Geeta Mera Naam,2000,108 min,2.3,12,Action            ,hindi
tt6543070,The Rise of Kirmada,2012,68 min,5.2,13,Animation            ,hindi
-,The River of Love,2021,70 min,-,-,Mystery            ,hindi
tt3848888,The Shaukeens,2014,124 min,4.9,"2,873",Comedy            ,hindi
tt10011102,The Sholay Girl,2019,106 min,7.6,91,"Action, Biography, Drama            ",hindi
tt4309284,The Silent Heroes,2015,115 min,6.3,63,"Adventure, Drama, Family            ",hindi
tt8902990,The Sky Is Pink,2019,143 min,7.6,"7,487","Drama, Romance            ",hindi
tt5178120,The Song of Scorpions,2017,119 min,5.9,285,Drama            ,hindi
tt11992044,The Sound of Silence,I 2020,57 min,-,-,Drama            ,hindi
tt2107838,The Spirit of Mumbai,2014,98 min,7.4,19,"Action, Crime            ",hindi
tt1183946,The Stoneman Murders,2009,95 min,7.4,"2,684","Crime, Drama, Mystery            ",hindi
tt5980022,The Tape,II 2017,90 min,7.2,20,Horror            ,hindi
tt8108268,The Tashkent Files,2019,134 min,7.8,"9,233","Drama, Mystery, Thriller            ",hindi
tt1502960,The Taste of Relation,2009,87 min,4.7,673,"Drama, Family, Mystery            ",hindi
tt4669328,The Threshold,2015,87 min,7.3,54,Drama            ,hindi
tt6962340,The Touch,II 2017,48 min,-,-,-,hindi
tt0995827,The Train: Some Lines Should Never Be Crossed...,2007,134 min,4.3,"1,067","Crime, Drama, Thriller            ",hindi
tt6657506,THE TRAP,2017,90 min,-,-,Thriller            ,hindi
tt4788726,The Unsound,2013,105 min,4.6,24,Thriller            ,hindi
tt6950450,The Untold Story Aahinsa,2014,124 min,-,-,Drama            ,hindi
tt3175038,The Villain,2014,129 min,6.5,"16,834","Action, Crime, Drama            ",hindi
tt4643520,The Violin Player,2015,72 min,6.9,355,"Drama, Music            ",hindi
tt0295682,The Warrior,2001,86 min,6.7,"2,530","Adventure, Drama            ",hindi
tt1539331,The White Elephant,2009,115 min,5.3,15,Mystery            ,hindi
tt6571548,The White Tiger,2021,125 min,7.1,"45,185","Crime, Drama            ",hindi
tt7886854,The Window,I 2018,118 min,7,32,"Drama, Mystery            ",hindi
tt4066270,The World of Fashion,2013,120 min,6.8,6,"Drama, Thriller            ",hindi
tt3645014,The Xpose,2014,113 min,3.2,"1,510","Mystery, Thriller            ",hindi
tt8304386,The Zoya Factor,2019,134 min,4.2,"2,054","Comedy, Drama, Romance            ",hindi
tt1191138,Thoda Pyaar Thoda Magic,2008,145 min,4.9,"2,355","Comedy, Drama, Family            ",hindi
tt4695016,Thodi Thodi Si Manmaaniyan,2017,135 min,5.8,37,"Drama, Romance            ",hindi
tt4947956,Thokar,2004,142 min,8,14,"Action, Drama            ",hindi
tt6950854,Threads of Fate,2017,85 min,-,-,Drama            ,hindi
tt4572294,Three Atrangi Jai-Veeru-Gabbar,2015,124 min,5.9,7,Comedy            ,hindi
tt5901384,Three Rhythms,2016,118 min,-,-,Drama            ,hindi
tt1388424,"Three: Love, Lies, Betrayal",2009,121 min,5.8,67,"Drama, Mystery, Thriller            ",hindi
